POINT3D_ID,X,Y,Z,local_roughness
29295,4.247610158075884,0.1095664713323849,1.4532279408451358,0.0017314868159978443
30548,4.321336375231425,0.5417914463974149,1.2728154507483542,0.0014006914567334886
30959,4.284626070859926,0.2611118861827383,1.3903144887799068,0.0006610037509824845
30984,4.348344832817509,0.6574395385119446,1.222383306099874,1.682089048647158e-05
31090,4.299747070184426,0.4614303134805978,1.3044876715156042,0.0014897597608737212
31151,4.3058443799334185,0.5199308707394228,1.2803796741209172,0.0010085869032299888
31260,4.290422847537356,0.3403970833425456,1.3564937203404528,0.00036938016159823847
31610,-1.366621220173447,-0.0729213049102736,1.794769185023848,0.003025200298973673
31708,-1.3548556182975415,0.1240899906118057,1.713656401355873,0.0009168976117082209
31730,-1.360043872327925,0.1985542915833723,1.685960944593433,0.0012826478252216617
31935,-1.4303143440061112,0.4339724351590702,1.5868809150815637,0.0031336432508732963
32009,-1.4342192676778105,0.4872157461464542,1.569883846877574,0.001520832275866759
32010,-1.4374015735524566,0.4941348937507233,1.5665307390721,0.0009693046383477106
32103,-1.433084474962411,0.5875538762949656,1.5292887914782476,0.0012906736883364631
32157,-1.4253661083431548,0.6191334466500747,1.5168435414130277,0.001719742600578798
32296,-1.4237057692617845,0.6942465350806605,1.4870764827858325,0.0024344549103158743
32727,-1.4487616414818794,0.9647671385784186,1.3711614378184882,0.002060380838533322
33107,-2.0502839771042924,0.2726848646631307,1.681967743416234,0.000376184467880299
33121,-1.3703065859910335,0.266338770577212,1.6589587563125483,0.001290007424307498
33540,-1.4319270563874489,0.7477706438131309,1.4640076399869275,0.0017258185791287051
33655,-1.4319538177632765,0.8971403828644006,1.402166215020518,0.0009625282519733978
33687,-1.4351785272727902,0.9116567077575138,1.3970158987918315,0.0019107521749659915
33712,-1.4402950326181845,0.9631631140013333,1.372688972153829,0.001253871892485521
33740,-1.4393082797110526,1.0273615249079873,1.3461069310916132,0.0017424135822130906
33977,-1.4144190019411726,0.3765928041481972,1.613537704745163,0.0010332245861723983
33978,-1.4057401843066646,0.3959080396523214,1.6033893736208005,0.0019637549235176086
34011,-1.4243410693888905,0.4811336781604386,1.571211139405506,0.00012607439320590344
34012,-1.4244390350624248,0.481113345757175,1.57118082373642,8.851898570086042e-05
34087,-1.412574335890436,0.6515273990802541,1.5021256573423811,0.0005566143220465649
34178,-1.4278306118471953,0.8485916200814656,1.4228199041453349,0.0016124687869715363
34179,-1.4278306118471953,0.8485916200814656,1.4228199041453349,0.0016124687869715363
34889,-2.197535460331522,-0.2918962184865974,1.9275484765319368,0.01712508881649634
34944,-1.3528591280657143,0.1135828237719837,1.7192953222354268,0.0006810664760027626
35247,-1.3677976509439145,-0.081661710927639,1.8002648989680408,0.005787006137284204
35658,-1.36335682763138,-0.0436560442731077,1.777313458780311,0.003878844992326855
35710,-1.3654550735485491,0.0056547396483917,1.7594786715799486,0.0018153928796314689
35730,-1.3592492272837176,0.0336731500140326,1.7467422376622188,0.003590168420291324
35731,-1.359382376489912,0.0587420493083842,1.7387719026832733,0.0015553471409638945
35825,-1.3801100226248872,0.2232387484246913,1.6763634589416283,0.0017055530104595215
35826,-1.3801100226248872,0.2232387484246913,1.6763634589416283,0.0017055530104595215
35927,-1.4375350932071538,1.1002608875915063,1.3148810499658925,0.003694479839318479
36339,-1.4293219586857884,0.6055501133649113,1.5176061333527355,0.002833798154109737
36564,-1.4229404562847876,0.585789700602782,1.531504228051933,0.0024855939485191702
37009,-2.758918255201917,-0.0759675505291497,1.8546333599475784,0.000973549829600237
37052,-2.744513748261597,0.0125694380365617,1.818159432871947,0.00032324106606154994
37053,-2.7037505181668315,0.0298739100566621,1.8098283637545656,0.00014284987007803196
37054,-2.6996046839348944,0.0423165915341674,1.804249278938388,0.00012973598281247687
37111,-2.67013365562177,0.1810843068221155,1.7438537993586791,0.0009905821625750277
37317,-2.682859585453363,0.4524845891741302,1.6281323266145,0.005024199243848962
37497,-2.678250368092666,0.6063380473926184,1.5703621123276956,8.314854105469376e-05
37648,-2.6858775213303576,0.7269116456726652,1.5226002758396997,0.002614559038565665
37773,-2.7003436881200416,0.7666431597784336,1.5037490028816376,0.0009038860857846465
37846,-2.714433752350903,0.8267506350087099,1.4776777292099674,0.000457511811385208
37903,-2.702564592277376,0.8531704525029655,1.4635819091737503,0.003757956869335689
37904,-2.695660260330128,0.8626241064401023,1.4617108587987508,0.002116764419120046
